,product_category_name_english,total_revenue,customer_city
9752,housewares,213.29000000000002,lindoia
9753,fashion_bags_accessories,213.2,presidente prudente
9754,baby,213.0,cachoeira paulista
9755,baby,213.0,armacao dos buzios
9756,baby,213.0,goianesia do para
9757,bed_bath_table,212.99,dois irmaos
9758,drinks,212.98000000000002,florianopolis
9759,health_beauty,212.97,ipora
9760,telephony,212.95999999999998,porto seguro
9761,pet_shop,212.9,guaxupe
9762,sports_leisure,212.8,telemaco borba
9763,luggage_accessories,212.79000000000002,nova friburgo
9764,telephony,212.70000000000002,barroso
9765,sports_leisure,212.7,carpina
9766,bed_bath_table,212.5,nova olinda do maranhao
9767,bed_bath_table,212.49,paranapanema
9768,telephony,212.4,telha
9769,telephony,212.4,santo amaro da imperatriz
9770,housewares,212.1,santo antonio da platina
9771,watches_gifts,212.0,guaira
9772,books_imported,212.0,petropolis
9773,watches_gifts,211.91,jequia da praia
9774,sports_leisure,211.9,capao da canoa
9775,health_beauty,211.9,sao sebastiao do paraiso
9776,sports_leisure,211.89,caxias
9777,perfumery,211.8,colombo
9778,garden_tools,211.8,itaborai
9779,housewares,211.74,santa rosa de viterbo
9780,health_beauty,211.44,timoteo
9781,sports_leisure,211.4,taquara
9782,construction_tools_construction,211.1,contagem
9783,telephony,211.05,doutor camargo
9784,housewares,211.01,camacari
9785,auto,211.0,senhor do bonfim
9786,watches_gifts,210.97,mossoro
9787,pet_shop,210.92999999999998,valinhos
9788,furniture_decor,210.9,garopaba
9789,computers_accessories,210.9,sapucaia do sul
9790,garden_tools,210.9,lauro de freitas
9791,telephony,210.82000000000002,poa
9792,bed_bath_table,210.8,sao jose do norte
9793,computers_accessories,210.79000000000002,caratinga
9794,housewares,210.65,itapiranga
9795,auto,210.32999999999998,anapolis
9796,housewares,210.3,sao marcos
9797,,210.18,teresina
9798,fixed_telephony,210.14,osasco
9799,computers_accessories,210.10000000000002,aracati
9800,health_beauty,210.01,uaua
9801,garden_tools,210.0,boa vista
9802,sports_leisure,210.0,andorinha
9803,furniture_decor,210.0,campos novos
9804,computers_accessories,210.0,capanema
9805,construction_tools_construction,210.0,cocal
9806,stationery,210.0,santo antonio do grama
9807,watches_gifts,210.0,vianopolis
9808,garden_tools,210.0,macapa
9809,watches_gifts,210.0,santa adelia
9810,kitchen_dining_laundry_garden_furniture,210.0,sao goncalo do para
9811,sports_leisure,210.0,altamira do parana
9812,watches_gifts,210.0,camamu
9813,consoles_games,210.0,ibirite
9814,sports_leisure,210.0,dias d'avila
9815,home_construction,210.0,pedra bela
9816,cool_stuff,209.99,cruzeiro do oeste
9817,auto,209.99,tucurui
9818,cool_stuff,209.99,imbituba
9819,home_appliances_2,209.99,sao pedro dos ferros
9820,cool_stuff,209.99,schroeder
9821,cool_stuff,209.99,gramado dos loureiros
9822,cool_stuff,209.99,bombinhas
9823,health_beauty,209.99,estancia
9824,cool_stuff,209.99,uaua
9825,toys,209.99,novo horizonte
9826,watches_gifts,209.99,nazare paulista
9827,garden_tools,209.99,bom despacho
9828,home_construction,209.99,sinop
9829,telephony,209.99,tobias barreto
9830,home_appliances_2,209.99,limeira
9831,cool_stuff,209.99,valparaiso de goias
9832,cool_stuff,209.99,jucurucu
9833,cool_stuff,209.99,terra nova
9834,cool_stuff,209.99,sao francisco de paula
9835,home_appliances_2,209.99,balneario camboriu
9836,cool_stuff,209.99,santo expedito do sul
9837,home_appliances_2,209.99,petrolina
9838,cool_stuff,209.99,gameleira
9839,telephony,209.99,jaqueira
9840,cool_stuff,209.99,borrazopolis
9841,pet_shop,209.9,eusebio
9842,furniture_decor,209.9,soledade
9843,cool_stuff,209.9,sao miguel do iguacu
9844,kitchen_dining_laundry_garden_furniture,209.9,bauru
9845,home_appliances_2,209.9,sumare
9846,bed_bath_table,209.9,pinheiros
9847,air_conditioning,209.9,indaiatuba
9848,sports_leisure,209.9,bom despacho
9849,home_appliances_2,209.9,barra de sao joao
9850,telephony,209.9,sao goncalo do rio preto
9851,sports_leisure,209.9,sao pedro do ivai
9852,fashion_underwear_beach,209.9,campinas
9853,toys,209.9,lapa
9854,fashion_bags_accessories,209.9,rubiataba
9855,luggage_accessories,209.9,morro redondo
9856,perfumery,209.89000000000001,maracanau
9857,toys,209.89000000000001,sete lagoas
9858,baby,209.89000000000001,sapucaia do sul
9859,auto,209.89000000000001,holambra
9860,health_beauty,209.89,sao joao da boa vista
9861,health_beauty,209.89,vila muriqui
9862,health_beauty,209.89,ivaipora
9863,computers_accessories,209.81,parauapebas
9864,consoles_games,209.8,caieiras
9865,furniture_decor,209.8,barra do pirai
9866,sports_leisure,209.8,sao luis de montes belos
9867,health_beauty,209.8,balneario pinhal
9868,bed_bath_table,209.8,itaocara
9869,housewares,209.8,itaqui
9870,fashion_bags_accessories,209.8,matias barbosa
9871,baby,209.8,juazeiro do norte
9872,garden_tools,209.70000000000002,itapecerica da serra
9873,pet_shop,209.70000000000002,toledo
9874,furniture_decor,209.70000000000002,diamantina
9875,computers_accessories,209.70000000000002,valenca
9876,pet_shop,209.69,criciuma
9877,,209.67000000000002,botucatu
9878,bed_bath_table,209.67000000000002,ipubi
9879,,209.67000000000002,jacobina
9880,home_appliances,209.45,chapeco
9881,,209.31,bom jesus da lapa
9882,housewares,209.3,taguatinga
9883,toys,209.29,atibaia
9884,home_appliances,209.0,camboriu
9885,watches_gifts,209.0,maracanau
9886,computers_accessories,209.0,curaca
9887,telephony,209.0,santana do paraiso
9888,sports_leisure,209.0,borborema
9889,watches_gifts,209.0,saquarema
9890,pet_shop,209.0,sapiranga
9891,sports_leisure,209.0,sucesso
9892,watches_gifts,209.0,sao gotardo
9893,perfumery,209.0,sao lourenco
9894,bed_bath_table,208.99,sud mennucci
9895,construction_tools_construction,208.92,mage
9896,auto,208.9,tres coracoes
9897,electronics,208.9,laranjal do jari
9898,watches_gifts,208.9,iracemapolis
9899,stationery,208.9,saquarema
9900,,208.9,ibirite
9901,health_beauty,208.9,abaete
9902,computers_accessories,208.89000000000001,cerqueira cesar
9903,furniture_decor,208.72,sao joao do triunfo
9904,sports_leisure,208.70000000000002,socorro
9905,auto,208.60000000000002,planaltina
9906,computers_accessories,208.60000000000002,dois corregos
9907,cool_stuff,208.5,faxinal dos guedes
9908,furniture_decor,208.24,garca
9909,auto,208.1,nova laranjeiras
9910,home_construction,208.0,sao jose
9911,industry_commerce_and_business,208.0,carmo do cajuru
9912,watches_gifts,208.0,uruguaiana
9913,garden_tools,208.0,candeias
9914,furniture_decor,208.0,cumaru
9915,home_appliances,208.0,lucas do rio verde
9916,stationery,208.0,alvorada
9917,computers_accessories,208.0,luizlandia do oeste
9918,health_beauty,208.0,santa rosa de viterbo
9919,health_beauty,208.0,morada nova de minas
9920,sports_leisure,207.99,ecoporanga
9921,perfumery,207.99,pinhais
9922,,207.99,montes claros
9923,toys,207.98000000000002,itabuna
9924,furniture_living_room,207.94,vitoria
9925,furniture_living_room,207.94,ourinhos
9926,furniture_living_room,207.94,itaguacu
9927,consoles_games,207.94,lages
9928,furniture_living_room,207.94,paulinia
9929,stationery,207.9,luziania
9930,stationery,207.9,gravatai
9931,bed_bath_table,207.89,castro
9932,fashion_bags_accessories,207.8,caieiras
9933,sports_leisure,207.7,carandai
9934,pet_shop,207.63,resende
9935,baby,207.60000000000002,araraquara
9936,home_appliances,207.58999999999997,juiz de fora
9937,,207.44,suzano
9938,housewares,207.36,pindamonhangaba
9939,baby,207.2,itajai
9940,furniture_decor,207.06,americo brasiliense
9941,furniture_decor,207.06,orleans
9942,furniture_decor,207.0,quatro bocas
9943,sports_leisure,207.0,torres
9944,housewares,207.0,sapiranga
9945,watches_gifts,207.0,ico
9946,office_furniture,206.98,serra
9947,watches_gifts,206.9,itaperuna
9948,bed_bath_table,206.9,arroio dos ratos
9949,,206.89,pindamonhangaba
9950,home_appliances,206.85,aparecida de goiania
9951,bed_bath_table,206.8,pedreira
9952,garden_tools,206.8,ji-parana
9953,books_technical,206.79,feira de santana
9954,baby,206.74,frei lagonegro
9955,home_construction,206.7,uberlandia
9956,housewares,206.65,chavantes
9957,fashion_bags_accessories,206.6,araxa
9958,garden_tools,206.4,cosmopolis
9959,perfumery,206.10000000000002,penapolis
9960,industry_commerce_and_business,206.0,lorena
9961,electronics,206.0,sao joao da barra
9962,home_appliances_2,205.99,rondonopolis
9963,home_appliances_2,205.99,nova vicosa
9964,bed_bath_table,205.99,quatis
9965,furniture_decor,205.92000000000002,castelo
9966,fashion_sport,205.9,sao vicente ferrer
9967,computers_accessories,205.9,faxinal dos guedes
9968,bed_bath_table,205.89000000000001,rianapolis
9969,construction_tools_construction,205.89000000000001,vespasiano
9970,pet_shop,205.88,muriae
9971,watches_gifts,205.81,ibipora
9972,watches_gifts,205.81,cabo de santo agostinho
9973,food,205.8,valparaiso de goias
9974,pet_shop,205.8,passo fundo
9975,housewares,205.8,panambi
9976,electronics,205.78999999999996,bebedouro
9977,bed_bath_table,205.70000000000002,bofete
9978,bed_bath_table,205.70000000000002,cacador
9979,pet_shop,205.60000000000002,itauna
9980,perfumery,205.44,votorantim
9981,health_beauty,205.36999999999998,vitoria de santo antao
9982,home_appliances,205.1,pocos de caldas
9983,bed_bath_table,205.0,serra de sao bento
9984,bed_bath_table,205.0,tiangua
9985,bed_bath_table,205.0,estancia
9986,bed_bath_table,205.0,garanhuns
9987,bed_bath_table,205.0,terra de areia
9988,bed_bath_table,205.0,joviania
9989,bed_bath_table,205.0,aurea
9990,bed_bath_table,205.0,rio pardo
9991,bed_bath_table,205.0,irupi
9992,bed_bath_table,205.0,santa cruz de goias
9993,bed_bath_table,205.0,pombal
9994,bed_bath_table,205.0,conceicao do rio verde
9995,bed_bath_table,205.0,rolante
9996,bed_bath_table,205.0,monte carmelo
9997,watches_gifts,205.0,diamantina
9998,bed_bath_table,205.0,pendencias
9999,bed_bath_table,205.0,timbauba
10000,bed_bath_table,205.0,alpinopolis
10001,bed_bath_table,205.0,munhoz de melo
10002,health_beauty,205.0,esperanca
10003,sports_leisure,204.99,tres passos
10004,toys,204.96999999999997,dianopolis
10005,toys,204.9,batatais
10006,furniture_decor,204.9,camboriu
10007,telephony,204.89000000000001,monte carmelo
10008,perfumery,204.89,sao sebastiao do paraiso
10009,baby,204.88,ponte nova
10010,bed_bath_table,204.8,nova granada
10011,bed_bath_table,204.8,natividade
10012,baby,204.8,lucas do rio verde
10013,audio,204.8,angra dos reis
10014,pet_shop,204.7,varzea grande
10015,watches_gifts,204.55,piranguinho
10016,computers_accessories,204.5,aurea
10017,sports_leisure,204.49,barrinha
10018,electronics,204.3,bauru
10019,stationery,204.2,bonfim paulista
10020,watches_gifts,204.0,marialva
10021,construction_tools_construction,204.0,teofilo otoni
10022,watches_gifts,204.0,sao mateus do maranhao
10023,stationery,204.0,caxias do sul
10024,home_appliances_2,204.0,gameleiras
10025,housewares,204.0,tucunduva
10026,watches_gifts,204.0,iati
10027,home_appliances_2,204.0,londrina
10028,home_appliances_2,204.0,cotia
10029,sports_leisure,204.0,adolfo
10030,furniture_bedroom,204.0,santa branca
10031,costruction_tools_garden,204.0,jandira
10032,watches_gifts,204.0,barreiros
10033,health_beauty,203.99,capim grosso
10034,books_technical,203.99,aracatuba
10035,auto,203.99,coroata
10036,watches_gifts,203.9,brumado
10037,furniture_decor,203.9,rio azul
10038,furniture_decor,203.8,ilhabela
10039,fashion_bags_accessories,203.8,cafelandia
10040,cool_stuff,203.79,pinheiral
10041,electronics,203.55,orlandia
10042,stationery,203.39,toledo
10043,,203.20000000000002,presidente prudente
10044,industry_commerce_and_business,203.0,cuiaba
10045,stationery,203.0,avanhandava
10046,bed_bath_table,203.0,corrente
10047,bed_bath_table,202.9,ibatiba
10048,bed_bath_table,202.9,santa isabel do para
10049,furniture_decor,202.89000000000001,jequitinhonha
10050,baby,202.79000000000002,barra mansa
10051,bed_bath_table,202.70000000000002,colorado
10052,food,202.70000000000002,santana de parnaiba
10053,home_appliances,202.65,ribeirao pires
10054,bed_bath_table,202.43,esperantina
10055,baby,202.3,capao do cipo
10056,housewares,202.0,santo augusto
10057,industry_commerce_and_business,202.0,macae
10058,auto,202.0,imigrante
10059,bed_bath_table,201.8,barra bonita
10060,housewares,201.8,tubarao
10061,computers_accessories,201.8,tremembe
10062,toys,201.79000000000002,campos do jordao
10063,furniture_decor,201.79,jandira
10064,electronics,201.70000000000002,jacarei
10065,housewares,201.68,uruguaiana
10066,computers_accessories,201.49,joacaba
10067,health_beauty,201.48,coribe
10068,perfumery,201.2,toledo
10069,fashion_bags_accessories,201.09000000000003,maua
10070,signaling_and_security,201.0,itapecerica da serra
10071,perfumery,200.99,novo horizonte
10072,air_conditioning,200.9,sorocaba
10073,,200.89,sao joao da boa vista
10074,telephony,200.88,araguari
10075,luggage_accessories,200.8,sao goncalo do rio abaixo
10076,auto,200.43,espumoso
10077,health_beauty,200.31,leme
10078,garden_tools,200.0,amparo
10079,industry_commerce_and_business,200.0,campinas
10080,baby,200.0,flora rica
10081,food,200.0,taubate
10082,watches_gifts,200.0,condado
10083,small_appliances_home_oven_and_coffee,200.0,divinopolis
10084,garden_tools,200.0,capivari de baixo
10085,bed_bath_table,200.0,sucupira do norte
10086,bed_bath_table,200.0,aripuana
10087,market_place,200.0,lagoa santa
10088,construction_tools_safety,200.0,garanhuns
10089,auto,200.0,janauba
10090,auto,200.0,tangara da serra
10091,home_construction,200.0,pindamonhangaba
10092,bed_bath_table,200.0,itapecuru mirim
10093,signaling_and_security,200.0,cachoeirinha
10094,home_construction,200.0,sao jose dos quatro marcos
10095,housewares,200.0,santa maria da vitoria
10096,garden_tools,199.99,itapecerica
10097,cool_stuff,199.99,paraiso
10098,garden_tools,199.99,kalore
10099,computers_accessories,199.99,tupancireta
10100,cool_stuff,199.99,rio do sul
10101,auto,199.99,prudente de morais
10102,telephony,199.99,morro do chapeu
10103,cool_stuff,199.99,araripina
10104,toys,199.99,pinheiral
10105,cool_stuff,199.99,maracai
10106,cool_stuff,199.99,cerro largo
10107,cool_stuff,199.99,uruguaiana
10108,luggage_accessories,199.99,sao jose de uba
10109,health_beauty,199.99,pinheiros
10110,auto,199.99,santa barbara
10111,watches_gifts,199.99,guimaraes
10112,cool_stuff,199.99,quixada
10113,toys,199.99,mococa
10114,health_beauty,199.99,sao sebastiao
10115,construction_tools_construction,199.99,guapimirim
10116,toys,199.99,ouro branco
10117,computers_accessories,199.99,carmo da cachoeira
10118,health_beauty,199.99,vazante
10119,auto,199.99,jucurucu
10120,computers_accessories,199.99,carangola
10121,furniture_decor,199.99,granja
10122,auto,199.99,leopoldina
10123,office_furniture,199.99,holambra
10124,cool_stuff,199.98000000000002,unai
10125,toys,199.98,rafard
10126,office_furniture,199.98,conceicao da barra
10127,art,199.98,macae
10128,art,199.98,itapecerica da serra
10129,office_furniture,199.98,curvelo
10130,office_furniture,199.97,santa barbara
10131,office_furniture,199.97,lorena
10132,office_furniture,199.96,alem paraiba
10133,furniture_living_room,199.94,medianeira
10134,bed_bath_table,199.94,trindade
10135,construction_tools_safety,199.9,piracicaba
10136,stationery,199.9,pitangui
10137,audio,199.9,viamao
10138,baby,199.9,barao de cocais
10139,auto,199.9,balsas
10140,costruction_tools_tools,199.9,ijui
10141,books_general_interest,199.9,umuarama
10142,construction_tools_safety,199.9,ortigueira
10143,telephony,199.9,acopiara
10144,fashion_bags_accessories,199.9,uirauna
10145,construction_tools_safety,199.9,candido mota
10146,air_conditioning,199.9,embu das artes
10147,fashion_male_clothing,199.9,taubate
10148,watches_gifts,199.9,canapolis
10149,bed_bath_table,199.9,irati
10150,auto,199.9,rio novo
10151,auto,199.9,icarai de minas
10152,sports_leisure,199.9,pacajus
10153,auto,199.9,eldorado do sul
10154,watches_gifts,199.9,dourado
10155,cine_photo,199.9,altamira
10156,sports_leisure,199.9,bom principio
10157,toys,199.9,santiago
10158,stationery,199.9,bom jesus do sul
10159,perfumery,199.9,italva
10160,construction_tools_construction,199.9,mangaratiba
10161,bed_bath_table,199.9,tenente portela
10162,sports_leisure,199.9,parati
10163,auto,199.9,monte gordo
10164,fixed_telephony,199.9,matao
10165,construction_tools_safety,199.9,eusebio
10166,agro_industry_and_commerce,199.9,sao bernardo do campo
10167,stationery,199.9,santiago
10168,bed_bath_table,199.9,bom jesus do galho
10169,watches_gifts,199.9,guabiruba
10170,sports_leisure,199.9,agua boa
10171,watches_gifts,199.9,piratininga
10172,electronics,199.9,andradina
10173,watches_gifts,199.9,campina da lagoa
10174,watches_gifts,199.9,santa quiteria
10175,health_beauty,199.9,igarape
10176,toys,199.89000000000001,estrela
10177,health_beauty,199.89,bom jesus do amparo
10178,baby,199.89,peruibe
10179,telephony,199.85999999999999,lorena
10180,home_construction,199.85,sao mateus
10181,luggage_accessories,199.8,ponte nova
10182,sports_leisure,199.8,uniao da vitoria
10183,furniture_decor,199.8,eusebio
10184,bed_bath_table,199.8,pradopolis
10185,bed_bath_table,199.8,sanclerlandia
10186,fashion_shoes,199.8,jundiai
10187,computers_accessories,199.8,cidade ocidental
10188,bed_bath_table,199.8,auriflama
10189,luggage_accessories,199.8,perdizes
10190,luggage_accessories,199.8,paracambi
10191,toys,199.8,icara
10192,bed_bath_table,199.8,guaramirim
10193,home_construction,199.75,volta redonda
10194,furniture_decor,199.70000000000002,campos do jordao
10195,fashion_underwear_beach,199.7,carapicuiba
10196,fashion_shoes,199.7,nilopolis
10197,fashion_shoes,199.7,lages
10198,fashion_shoes,199.7,floriano
10199,furniture_decor,199.7,sao jose do rio pardo
10200,fashion_shoes,199.7,cachoeiro de itapemirim
10201,fashion_shoes,199.7,tanhacu
10202,fashion_shoes,199.7,xambioa
10203,fashion_shoes,199.7,barreiras
10204,fashion_shoes,199.7,sao gotardo
10205,fashion_shoes,199.7,paragominas
10206,fashion_shoes,199.7,natal
10207,fashion_shoes,199.7,maceio
10208,fashion_shoes,199.7,santana de parnaiba
10209,fashion_shoes,199.7,sao fidelis
10210,perfumery,199.7,ilheus
10211,fashion_shoes,199.7,patos de minas
10212,home_construction,199.65,assis
10213,garden_tools,199.6,pirajui
10214,electronics,199.6,vereda
10215,cine_photo,199.55,araraquara
10216,electronics,199.45000000000002,taboao da serra
10217,sports_leisure,199.4,marechal candido rondon
10218,consoles_games,199.4,manhuacu
10219,sports_leisure,199.4,manhumirim
10220,home_appliances,199.38,ribeirao preto
10221,bed_bath_table,199.14,perdizes
10222,furniture_decor,199.0,cruzilia
10223,industry_commerce_and_business,199.0,igreja nova
10224,cool_stuff,199.0,sao simao
10225,telephony,199.0,calcado
10226,cool_stuff,199.0,itambacuri
10227,fixed_telephony,199.0,salto veloso
10228,musical_instruments,199.0,jacutinga
10229,cool_stuff,199.0,aparecida de sao manuel
10230,cool_stuff,199.0,rancharia
10231,musical_instruments,199.0,concordia
10232,cool_stuff,199.0,mairipora
10233,cool_stuff,199.0,recreio
10234,cool_stuff,199.0,ametista do sul
10235,air_conditioning,199.0,nova friburgo
10236,construction_tools_construction,199.0,porto feliz
10237,furniture_decor,199.0,serrinha
10238,watches_gifts,199.0,canarana
10239,cool_stuff,199.0,fontoura xavier
10240,home_confort,199.0,mage
10241,furniture_bedroom,199.0,guarulhos
10242,cool_stuff,199.0,guapo
10243,cool_stuff,199.0,santa rita do araguaia
10244,industry_commerce_and_business,199.0,piratininga
10245,cool_stuff,199.0,ilhabela
10246,home_appliances_2,199.0,sao jose
10247,air_conditioning,199.0,anapolis
10248,watches_gifts,199.0,apucarana
10249,home_appliances_2,199.0,sao bernardo do campo
10250,cool_stuff,199.0,galia
10251,watches_gifts,199.0,itau de minas
10252,home_appliances_2,199.0,varzea paulista
10253,watches_gifts,199.0,carinhanha
10254,watches_gifts,199.0,sao joaquim da barra
10255,cool_stuff,199.0,pedro canario
10256,musical_instruments,199.0,ouro branco
10257,cool_stuff,199.0,mendes
10258,health_beauty,199.0,andrequice
10259,fashion_male_clothing,199.0,pojuca
10260,cool_stuff,199.0,comendador levy gasparian
10261,air_conditioning,199.0,venda nova do imigrante
10262,watches_gifts,199.0,carapebus
10263,food,199.0,aimores
10264,air_conditioning,199.0,janiopolis
10265,food,199.0,paranavai
10266,cool_stuff,199.0,edeia
10267,watches_gifts,199.0,carmo do paranaiba
10268,health_beauty,199.0,cidreira
10269,housewares,199.0,sabino
10270,bed_bath_table,199.0,mambore
10271,cool_stuff,199.0,rio real
10272,auto,199.0,alvaro de carvalho
10273,cool_stuff,199.0,alto garcas
10274,computers_accessories,199.0,bambui
10275,cool_stuff,199.0,general carneiro
10276,cool_stuff,199.0,arroio dos ratos
10277,health_beauty,199.0,mateus leme
10278,watches_gifts,199.0,curral de cima
10279,cool_stuff,199.0,colniza
10280,cool_stuff,199.0,parapua
10281,cool_stuff,199.0,biguacu
10282,cool_stuff,199.0,jeremoabo
10283,bed_bath_table,199.0,santa rosa do sul
10284,home_appliances_2,199.0,tubarao
10285,cool_stuff,199.0,orleans
10286,bed_bath_table,199.0,crissiumal
10287,cool_stuff,199.0,cacapava
10288,construction_tools_construction,199.0,ipero
10289,cool_stuff,199.0,bacabal
10290,cool_stuff,199.0,palminopolis
10291,cool_stuff,199.0,tres rios
10292,sports_leisure,199.0,pradopolis
10293,cool_stuff,199.0,alto alegre do pindare
10294,cool_stuff,199.0,abadia dos dourados
10295,stationery,199.0,patrocinio
10296,musical_instruments,199.0,trairi
10297,baby,199.0,oroco
10298,health_beauty,199.0,nova xavantina
10299,watches_gifts,199.0,capitao andrade
10300,cool_stuff,199.0,sumidouro
10301,watches_gifts,199.0,alvorada
10302,luggage_accessories,199.0,ubatuba
10303,air_conditioning,199.0,sao luis
10304,stationery,199.0,domingos martins
10305,watches_gifts,199.0,nova santa rita
10306,cool_stuff,199.0,monte azul
10307,stationery,199.0,gandu
10308,telephony,199.0,santa cruz cabralia
10309,bed_bath_table,199.0,sao jose do belmonte
10310,perfumery,199.0,jordania
10311,home_appliances_2,199.0,hortolandia
10312,cool_stuff,199.0,passos
10313,cool_stuff,199.0,crixas
10314,watches_gifts,199.0,goianinha
10315,watches_gifts,199.0,campos do jordao
10316,cool_stuff,199.0,tocos
10317,cool_stuff,199.0,piracuruca
10318,cool_stuff,199.0,sabino
10319,cool_stuff,199.0,salto de pirapora
10320,cool_stuff,199.0,saquarema
10321,watches_gifts,199.0,senador pompeu
10322,cool_stuff,199.0,tangua
10323,watches_gifts,199.0,lagoa de velhos
10324,watches_gifts,199.0,macuco de minas
10325,telephony,199.0,itarare
10326,cool_stuff,199.0,morro da garca
10327,cool_stuff,199.0,irati
10328,computers_accessories,199.0,marechal candido rondon
10329,sports_leisure,198.98,corumba
10330,perfumery,198.97,batatais
10331,sports_leisure,198.92,ibate
10332,perfumery,198.9,guanambi
10333,watches_gifts,198.9,divino
10334,stationery,198.9,ilheus
10335,perfumery,198.9,francisco dantas
10336,luggage_accessories,198.9,uniao da vitoria
10337,toys,198.9,aguas de lindoia
10338,fashio_female_clothing,198.9,ferraz de vasconcelos
10339,luggage_accessories,198.9,passo fundo
10340,luggage_accessories,198.9,jardinopolis
10341,perfumery,198.9,fagundes
10342,watches_gifts,198.9,joao neiva
10343,health_beauty,198.9,santo antonio do monte
10344,auto,198.9,barao de cocais
10345,watches_gifts,198.9,sapeacu
10346,cool_stuff,198.89000000000001,arcos
10347,sports_leisure,198.89000000000001,mar de espanha
10348,books_general_interest,198.89000000000001,araraquara
10349,health_beauty,198.89,arceburgo
10350,,198.89,anapolis
10351,health_beauty,198.88,igarassu
10352,telephony,198.87,santa rita do sapucai
10353,fashion_bags_accessories,198.81,guaruja
10354,fashion_male_clothing,198.8,santa fe de goias
10355,stationery,198.8,sumare
10356,housewares,198.8,tremembe
10357,garden_tools,198.8,guacui
10358,stationery,198.7,betim
10359,stationery,198.4,concordia
10360,garden_tools,198.0,leme
10361,construction_tools_safety,198.0,ponta grossa
10362,tablets_printing_image,198.0,teresina
10363,sports_leisure,198.0,jarinu
10364,industry_commerce_and_business,198.0,arroio grande
10365,tablets_printing_image,198.0,salvador
10366,tablets_printing_image,198.0,curitiba
10367,tablets_printing_image,198.0,januaria
10368,watches_gifts,198.0,cabrobo
10369,furniture_living_room,198.0,itaguai
10370,auto,198.0,rondon do para
10371,watches_gifts,198.0,piraju
10372,furniture_decor,198.0,sao romao
10373,watches_gifts,198.0,pimenta
10374,watches_gifts,198.0,biritiba-mirim
10375,tablets_printing_image,198.0,campo grande
10376,watches_gifts,198.0,novo gama
10377,perfumery,198.0,mira estrela
10378,toys,198.0,sao simao
10379,costruction_tools_garden,198.0,petrolina
10380,watches_gifts,197.99,planalto
10381,bed_bath_table,197.99,cacapava do sul
10382,consoles_games,197.99,olinda
10383,electronics,197.92000000000002,mairinque
10384,stationery,197.9,jau
10385,furniture_decor,197.9,brasilia de minas
10386,perfumery,197.9,santa vitoria
10387,garden_tools,197.9,charqueadas
10388,stationery,197.9,guaratingueta
10389,bed_bath_table,197.89000000000001,pederneiras
10390,small_appliances,197.89,caieiras
10391,furniture_decor,197.8,rio do sul
10392,computers_accessories,197.8,morrinhos
10393,watches_gifts,197.8,sao lourenco
10394,,197.79000000000002,franco da rocha
10395,home_construction,197.70000000000002,tambau
10396,,197.66000000000003,itajai
10397,computers_accessories,197.5,pontal do parana
10398,computers_accessories,197.5,general maynard
10399,small_appliances,197.5,francisco beltrao
10400,stationery,197.49,sao vicente
10401,auto,197.4,itambacuri
10402,sports_leisure,197.39,aracuai
10403,home_construction,197.38,uruguaiana
10404,auto,197.2,itapecerica da serra
10405,computers_accessories,197.0,jequitiba
10406,watches_gifts,197.0,passa quatro
10407,cool_stuff,197.0,itapoa
10408,watches_gifts,197.0,pitangueiras
10409,art,196.99,jundiai
10410,office_furniture,196.99,governador valadares
10411,telephony,196.95,itabuna
10412,office_furniture,196.93,monte aprazivel
10413,small_appliances,196.9,diadema
10414,stationery,196.9,montenegro
10415,baby,196.9,itabuna
10416,sports_leisure,196.9,paraguacu
10417,auto,196.9,itaborai
10418,computers_accessories,196.9,japeri
10419,bed_bath_table,196.89000000000001,cangucu
10420,books_technical,196.89,vila velha
10421,bed_bath_table,196.84000000000003,ouro preto
10422,furniture_decor,196.8,lagoa da prata
10423,health_beauty,196.8,itapecerica
10424,sports_leisure,196.58999999999997,itaporanga
10425,stationery,196.47,porto seguro
10426,computers_accessories,196.0,estrela
10427,auto,196.0,montenegro
10428,,196.0,sao leopoldo
10429,housewares,195.99,rio acima
10430,watches_gifts,195.99,conceicao do formoso
10431,perfumery,195.97000000000003,cariacica
10432,luggage_accessories,195.9,volta redonda
10433,cool_stuff,195.9,cachoeira do brumado
10434,bed_bath_table,195.9,agronomica
10435,food,195.86,salto
10436,telephony,195.84,eunapolis
10437,watches_gifts,195.6,paraguacu
10438,christmas_supplies,195.5,ipatinga
10439,christmas_supplies,195.5,salgueiro
10440,christmas_supplies,195.5,araxa
10441,watches_gifts,195.5,baixo guandu
10442,computers_accessories,195.3,mineiros
10443,pet_shop,195.2,brumado
10444,,195.2,monte verde
10445,garden_tools,195.1,conselheiro lafaiete
10446,,195.0,codo
10447,,195.0,sao miguel do araguaia
10448,health_beauty,195.0,campanha
10449,auto,195.0,guaramirim
10450,watches_gifts,195.0,lajinha
10451,pet_shop,195.0,pimenta bueno
10452,pet_shop,195.0,campos de julio
10453,watches_gifts,195.0,promissao
10454,bed_bath_table,195.0,montanha
10455,pet_shop,195.0,lagoa santa
10456,pet_shop,195.0,mandaguacu
10457,,195.0,guapo
10458,luggage_accessories,195.0,cabedelo
10459,perfumery,195.0,juina
10460,fashion_male_clothing,195.0,vila velha
10461,sports_leisure,194.99,teutonia
10462,office_furniture,194.99,tiete
10463,garden_tools,194.99,maximiliano de almeida
10464,sports_leisure,194.99,manoel urbano
10465,toys,194.99,catigua
